Position,Context,Actual_Token,Actual_Probability,Surprisal_Bits,Rank_in_Top10,Top1_Token,Top1_Prob,Top2_Token,Top2_Prob,Top3_Token,Top3_Prob,Top4_Token,Top4_Prob,Top5_Token,Top5_Prob,Top6_Token,Top6_Prob,Top7_Token,Top7_Prob,Top8_Token,Top8_Prob,Top9_Token,Top9_Prob,Top10_Token,Top10_Prob
747,77624168625189835694855620992192221842725502542568,'87',0.005354,7.545,not_in_top10,'45',0.012997,'75',0.012797,'14',0.012252,'29',0.012120,'25',0.010917,'59',0.010781,'60',0.010732,'27',0.010653,'50',0.010641,'16',0.010557
748,62416862518983569485562099219222184272550254256887,'67',0.008361,6.902,not_in_top10,'01',0.024576,'64',0.023043,'45',0.022974,'23',0.019593,'99',0.019128,'16',0.018923,'29',0.018758,'27',0.018231,'26',0.018063,'24',0.017803
749,41686251898356948556209921922218427255025425688767,'17',0.012015,6.379,4,'89',0.015468,'75',0.013379,'14',0.012930,'17',0.012015,'16',0.011979,'12',0.011878,'29',0.011319,'15',0.011033,'27',0.010938,'44',0.010798
750,68625189835694855620992192221842725502542568876717,'90',0.003989,7.970,not_in_top10,'01',0.016502,'14',0.012514,'48',0.012013,'12',0.011956,'75',0.011641,'09',0.011592,'89',0.011411,'44',0.011328,'88',0.011169,'17',0.011149
751,62518983569485562099219222184272550254256887671790,'49',0.013269,6.236,not_in_top10,'99',0.040804,'29',0.028935,'64',0.028645,'27',0.027573,'39',0.027446,'45',0.026971,'75',0.026537,'40',0.026278,'50',0.025462,'38',0.023680
752,51898356948556209921922218427255025425688767179049,'46',0.006280,7.315,not_in_top10,'01',0.016408,'08',0.014736,'12',0.014577,'14',0.012551,'09',0.012468,'17',0.012436,'48',0.012228,'29',0.012103,'55',0.011896,'60',0.011695
753,89835694855620992192221842725502542568876717904946,'01',0.020130,5.635,5,'25',0.026853,'30',0.023659,'15',0.022557,'24',0.021486,'01',0.020130,'40',0.019624,'11',0.019029,'60',0.018549,'17',0.018288,'16',0.018284
754,83569485562099219222184272550254256887671790494601,'67',0.008178,6.934,not_in_top10,'01',0.013549,'12',0.013170,'55',0.012930,'09',0.012598,'08',0.012511,'45',0.012227,'48',0.011402,'39',0.011095,'23',0.010943,'14',0.010929
755,56948556209921922218427255025425688767179049460167,'460',0.000513,10.929,not_in_top10,'89',0.012967,'14',0.012650,'75',0.011970,'17',0.011605,'12',0.011598,'16',0.011356,'27',0.011255,'24',0.011129,'45',0.011019,'29',0.010890
756,48556209921922218427255025425688767179049460167460,'97',0.005101,7.615,not_in_top10,'48',0.016037,'49',0.015424,'38',0.014603,'64',0.013667,'37',0.013551,'39',0.013289,'47',0.013132,'45',0.013001,'36',0.012626,'59',0.012594
757,55620992192221842725502542568876717904946016746097,'659',0.000836,10.224,not_in_top10,'64',0.022417,'45',0.022220,'01',0.021404,'40',0.020794,'26',0.020094,'24',0.019201,'27',0.018494,'99',0.018404,'23',0.018014,'75',0.017511
758,20992192221842725502542568876717904946016746097659,'798',0.000750,10.380,not_in_top10,'08',0.019810,'09',0.018198,'07',0.018171,'48',0.017890,'44',0.016961,'27',0.016870,'17',0.016626,'14',0.016616,'12',0.016261,'33',0.015458
759,92192221842725502542568876717904946016746097659798,'12',0.011444,6.449,not_in_top10,'18',0.017702,'17',0.017249,'35',0.016756,'48',0.016365,'16',0.016091,'14',0.014509,'34',0.013695,'49',0.013554,'26',0.013310,'24',0.013216
760,19222184272550254256887671790494601674609765979812,'34',0.010428,6.583,not_in_top10,'14',0.014100,'17',0.013914,'16',0.013428,'99',0.012976,'18',0.012727,'59',0.012280,'25',0.012274,'75',0.011931,'58',0.011875,'49',0.011764
761,22218427255025425688767179049460167460976597981234,'23',0.009730,6.683,not_in_top10,'75',0.016460,'99',0.015678,'25',0.012881,'60',0.012853,'70',0.011875,'17',0.011712,'77',0.011488,'14',0.011425,'29',0.011245,'27',0.011223
762,21842725502542568876717904946016746097659798123423,'18',0.010506,6.573,not_in_top10,'99',0.015210,'75',0.015006,'45',0.014652,'29',0.012911,'44',0.012526,'77',0.012145,'49',0.011753,'17',0.011583,'60',0.011582,'48',0.011564
763,84272550254256887671790494601674609765979812342318,'805',0.000743,10.395,not_in_top10,'58',0.014309,'59',0.012925,'14',0.012789,'48',0.012459,'49',0.012244,'55',0.012081,'25',0.011932,'35',0.011258,'27',0.011248,'75',0.011244
764,72550254256887671790494601674609765979812342318805,'99',0.015135,6.046,not_in_top10,'27',0.025787,'39',0.025299,'23',0.024193,'26',0.021900,'28',0.021681,'64',0.020248,'34',0.019973,'38',0.019513,'67',0.019498,'29',0.018958
765,55025425688767179049460167460976597981234231880599,'767',0.000854,10.194,not_in_top10,'55',0.013740,'17',0.012994,'01',0.012563,'48',0.012466,'12',0.012136,'14',0.012087,'08',0.011692,'59',0.011639,'58',0.011421,'18',0.011272
766,25425688767179049460167460976597981234231880599767,'7',0.018652,5.745,3,'9',0.035126,'8',0.033932,'7',0.018652,'6',0.012476,'27',0.010186,'16',0.009953,'14',0.009670,'4',0.009034,'5',0.008998,'17',0.008866
767,54256887671790494601674609765979812342318805997677,'19',0.017679,5.822,not_in_top10,'39',0.030253,'24',0.026243,'44',0.025311,'16',0.025019,'22',0.024976,'17',0.024957,'64',0.022997,'38',0.022940,'34',0.022874,'26',0.020871
768,25688767179049460167460976597981234231880599767719,'47',0.011936,6.388,not_in_top10,'08',0.034064,'09',0.031891,'07',0.022777,'05',0.020872,'04',0.015722,'48',0.015374,'17',0.015147,'18',0.015096,'06',0.014360,'12',0.013834
769,68876717904946016746097659798123423188059976771947,'1080',0.000120,13.021,not_in_top10,'40',0.012876,'75',0.012550,'27',0.012149,'25',0.011861,'60',0.011860,'12',0.011856,'99',0.011823,'17',0.011516,'45',0.011487,'16',0.011388
770,67179049460167460976597981234231880599767719471080,'75',0.008254,6.921,not_in_top10,'9',0.063561,'8',0.054799,'7',0.025254,'6',0.022255,'5',0.020713,'59',0.015155,'55',0.013376,'40',0.013156,'49',0.012952,'39',0.011755
771,17904946016746097659798123423188059976771947108075,'85',0.005909,7.403,not_in_top10,'14',0.012198,'24',0.012080,'27',0.012061,'16',0.010948,'25',0.010803,'17',0.010690,'75',0.010626,'48',0.010425,'23',0.010367,'89',0.010081
772,90494601674609765979812342318805997677194710807585,'45',0.019311,5.694,4,'27',0.023554,'29',0.020184,'23',0.019588,'45',0.019311,'28',0.018412,'24',0.017812,'01',0.017560,'25',0.017396,'26',0.017027,'39',0.016889
773,49460167460976597981234231880599767719471080758545,'16',0.011602,6.430,7,'89',0.012849,'45',0.012380,'67',0.012113,'77',0.011918,'17',0.011716,'27',0.011611,'16',0.011602,'14',0.011380,'23',0.011372,'47',0.011369
774,46016746097659798123423188059976771947108075854516,'166',0.000563,10.795,not_in_top10,'01',0.016382,'55',0.013248,'12',0.012999,'25',0.012704,'14',0.012208,'16',0.011772,'24',0.011167,'39',0.011023,'13',0.010823,'17',0.010821
775,16746097659798123423188059976771947108075854516166,'359',0.001310,9.576,not_in_top10,'33',0.024109,'24',0.023935,'64',0.022467,'25',0.021754,'15',0.021621,'36',0.020659,'37',0.020639,'38',0.020227,'99',0.020045,'17',0.019586
776,46097659798123423188059976771947108075854516166359,'49',0.008127,6.943,not_in_top10,'17',0.018125,'12',0.016978,'14',0.016637,'08',0.015770,'09',0.015517,'13',0.015473,'18',0.015308,'27',0.014940,'07',0.013951,'67',0.013497
777,09765979812342318805997677194710807585451616635949,'88',0.008867,6.817,not_in_top10,'08',0.015642,'01',0.015109,'12',0.013703,'09',0.013701,'17',0.012434,'14',0.011909,'55',0.011855,'07',0.011677,'60',0.011512,'29',0.011031
778,76597981234231880599767719471080758545161663594988,'99',0.008904,6.811,not_in_top10,'29',0.011914,'14',0.010615,'25',0.010217,'75',0.010172,'16',0.010118,'27',0.010010,'60',0.010002,'28',0.009988,'35',0.009967,'12',0.009619
779,59798123423188059976771947108075854516166359498899,'28',0.009801,6.673,not_in_top10,'55',0.014411,'08',0.014405,'01',0.014285,'12',0.012510,'48',0.012469,'17',0.012433,'59',0.012297,'09',0.012093,'14',0.012075,'58',0.011882
780,79812342318805997677194710807585451616635949889928,'309',0.000965,10.018,not_in_top10,'98',0.015598,'99',0.015389,'25',0.013128,'60',0.012703,'95',0.012576,'75',0.012018,'27',0.011738,'78',0.011031,'35',0.010818,'59',0.010616
781,12342318805997677194710807585451616635949889928309,'2019',0.000043,14.492,not_in_top10,'18',0.017993,'17',0.017874,'48',0.016770,'01',0.016770,'39',0.016647,'13',0.016123,'12',0.016001,'14',0.015978,'33',0.015906,'45',0.015148
782,23188059976771947108075854516166359498899283092019,'64',0.008601,6.861,not_in_top10,'09',0.021047,'08',0.020159,'55',0.017991,'48',0.017191,'07',0.016901,'58',0.015276,'05',0.014905,'49',0.014881,'33',0.013992,'59',0.013523
783,18805997677194710807585451616635949889928309201964,'005',0.000866,10.173,not_in_top10,'14',0.014335,'60',0.014057,'75',0.013957,'16',0.013668,'99',0.013252,'15',0.012597,'25',0.012549,'17',0.012535,'45',0.012485,'64',0.011651
784,05997677194710807585451616635949889928309201964005,'485',0.000663,10.559,not_in_top10,'27',0.026091,'39',0.023397,'28',0.023364,'45',0.022913,'38',0.021829,'75',0.021741,'26',0.020413,'33',0.019030,'66',0.019028,'64',0.018994
785,97677194710807585451616635949889928309201964005485,'48',0.013629,6.197,not_in_top10,'27',0.030232,'45',0.024066,'39',0.023557,'28',0.023098,'23',0.021130,'38',0.020963,'26',0.020693,'64',0.019894,'35',0.019263,'34',0.018573
786,67719471080758545161663594988992830920196400548548,'16',0.012387,6.335,3,'60',0.013987,'14',0.012914,'16',0.012387,'12',0.012082,'80',0.012056,'50',0.011053,'45',0.010945,'25',0.010923,'75',0.010898,'29',0.010867
787,71947108075854516166359498899283092019640054854816,'136',0.000474,11.043,not_in_top10,'01',0.016914,'12',0.013603,'55',0.013015,'14',0.012662,'25',0.012466,'16',0.011559,'10',0.011102,'13',0.011089,'29',0.010971,'38',0.010783
788,47108075854516166359498899283092019640054854816136,'11',0.022497,5.474,10,'99',0.036855,'25',0.028929,'29',0.027057,'37',0.026673,'22',0.026113,'24',0.025880,'75',0.024847,'36',0.023030,'33',0.022961,'11',0.022497
789,10807585451616635949889928309201964005485481613611,'57',0.008038,6.959,not_in_top10,'55',0.018021,'88',0.018011,'75',0.017531,'50',0.015782,'77',0.015530,'67',0.014547,'59',0.014141,'60',0.013832,'58',0.013521,'10',0.013260
790,80758545161663594988992830920196400548548161361157,'35',0.023232,5.428,1,'35',0.023232,'75',0.020911,'45',0.015139,'99',0.014591,'44',0.014217,'40',0.014055,'27',0.013895,'64',0.013891,'34',0.013540,'25',0.013351
791,75854516166359498899283092019640054854816136115735,'25',0.027125,5.204,1,'25',0.027125,'75',0.023410,'29',0.018169,'35',0.016615,'26',0.016176,'27',0.015231,'39',0.013665,'50',0.013024,'24',0.012872,'60',0.012555
792,85451616635949889928309201964005485481613611573525,'52',0.010908,6.518,not_in_top10,'55',0.023663,'58',0.021567,'54',0.020487,'48',0.020096,'59',0.017846,'49',0.017586,'50',0.016186,'53',0.015686,'75',0.015605,'38',0.015218
793,45161663594988992830920196400548548161361157352552,'13',0.227054,2.139,1,'13',0.227054,'14',0.140566,'15',0.055943,'12',0.051504,'10',0.045404,'11',0.031994,'16',0.024548,'17',0.024228,'25',0.016554,'19',0.015260
794,16166359498899283092019640054854816136115735255213,'34',0.038779,4.689,1,'34',0.038779,'35',0.021369,'75',0.019733,'44',0.018888,'99',0.015545,'39',0.015266,'33',0.014880,'64',0.014570,'37',0.014522,'49',0.014113
795,16635949889928309201964005485481613611573525521334,'75',0.138110,2.856,1,'75',0.138110,'77',0.031471,'76',0.022434,'80',0.020285,'79',0.019376,'78',0.019257,'99',0.018480,'25',0.017063,'74',0.016898,'67',0.015018
796,63594988992830920196400548548161361157352552133475,'74',0.009009,6.794,not_in_top10,'75',0.017104,'39',0.013813,'49',0.013743,'69',0.013484,'68',0.013292,'67',0.013057,'48',0.012292,'44',0.012048,'35',0.012005,'64',0.011869
797,59498899283092019640054854816136115735255213347574,'18',0.125335,2.996,1,'18',0.125335,'19',0.043200,'24',0.033551,'17',0.033176,'25',0.028274,'16',0.026750,'15',0.024647,'22',0.022146,'36',0.021650,'75',0.019432
798,49889928309201964005485481613611573525521334757418,'49',0.442965,1.175,1,'49',0.442965,'99',0.041529,'48',0.029686,'50',0.021931,'69',0.020696,'39',0.017756,'98',0.016943,'89',0.015448,'59',0.012969,'95',0.011403
799,88992830920196400548548161361157352552133475741849,'468',0.080842,3.629,2,'48',0.120433,'468',0.080842,'46',0.079353,'68',0.065707,'467',0.050010,'47',0.047372,'44',0.035406,'470',0.024226,'45',0.021404,'49',0.015105
800,92830920196400548548161361157352552133475741849468,'4',0.751100,0.413,1,'4',0.751100,'5',0.015589,'44',0.014769,'56',0.012342,'54',0.010358,'40',0.006864,'414',0.006486,'8',0.005696,'84',0.005486,'416',0.005337
801,28309201964005485481613611573525521334757418494684,'385',0.734180,0.446,1,'385',0.734180,'395',0.046942,'390',0.029503,'393',0.024158,'355',0.018627,'388',0.015114,'389',0.011422,'405',0.008081,'384',0.007911,'195',0.007123
802,09201964005485481613611573525521334757418494684385,'233',0.919678,0.121,1,'233',0.919678,'235',0.024580,'23',0.024229,'25',0.005223,'232',0.003086,'253',0.003024,'234',0.002809,'237',0.002641,'243',0.002600,'239',0.000941
803,01964005485481613611573525521334757418494684385233,'239',0.982460,0.026,1,'239',0.982460,'259',0.001934,'24',0.001913,'238',0.001728,'240',0.001606,'23',0.001444,'39',0.001049,'237',0.000766,'241',0.000741,'29',0.000657
804,64005485481613611573525521334757418494684385233239,'07',0.983704,0.024,1,'07',0.983704,'06',0.003927,'08',0.001815,'77',0.001780,'03',0.000653,'01',0.000581,'15',0.000562,'27',0.000557,'05',0.000500,'09',0.000490
805,00548548161361157352552133475741849468438523323907,'394',0.978443,0.031,1,'394',0.978443,'39',0.003507,'264',0.002330,'396',0.002152,'389',0.001838,'395',0.001805,'384',0.001742,'392',0.001173,'644',0.000711,'374',0.000648
806,48548161361157352552133475741849468438523323907394,'14',0.991966,0.012,1,'14',0.991966,'144',0.001238,'15',0.000977,'16',0.000578,'34',0.000429,'13',0.000382,'149',0.000376,'24',0.000366,'44',0.000240,'143',0.000229
807,54816136115735255213347574184946843852332390739414,'333',0.621610,0.686,1,'333',0.621610,'33',0.322234,'335',0.017924,'334',0.007169,'337',0.004854,'667',0.002948,'339',0.002732,'37',0.001022,'3333',0.000977,'67',0.000958
808,16136115735255213347574184946843852332390739414333,'45',0.994306,0.008,1,'45',0.994306,'44',0.001684,'75',0.000981,'50',0.000489,'15',0.000322,'55',0.000243,'5',0.000223,'46',0.000211,'25',0.000167,'\n',0.000145
809,13611573525521334757418494684385233239073941433345,'47',0.909757,0.136,1,'47',0.909757,'48',0.022926,'77',0.017352,'67',0.010213,'46',0.004323,'37',0.003376,'57',0.002477,'55',0.002269,'49',0.001908,'477',0.001212
810,61157352552133475741849468438523323907394143334547,'76',0.991181,0.013,1,'76',0.991181,'75',0.001839,'77',0.001097,'36',0.000634,'762',0.000594,'96',0.000487,'86',0.000417,'56',0.000378,'92',0.000349,'78',0.000268
811,15735255213347574184946843852332390739414333454776,'24',0.980365,0.029,1,'24',0.980365,'25',0.005249,'26',0.001757,'64',0.001166,'16',0.001132,'34',0.000991,'23',0.000874,'14',0.000729,'29',0.000717,'01',0.000435
812,73525521334757418494684385233239073941433345477624,'16',0.985996,0.020,1,'16',0.985996,'15',0.001889,'17',0.001216,'18',0.001029,'14',0.000727,'56',0.000572,'166',0.000528,'66',0.000466,'01',0.000431,'86',0.000380
813,52552133475741849468438523323907394143334547762416,'86',0.944485,0.082,1,'86',0.944485,'88',0.010222,'85',0.006376,'84',0.005458,'76',0.004897,'96',0.003615,'87',0.003047,'36',0.002888,'56',0.001577,'89',0.001462
814,55213347574184946843852332390739414333454776241686,'25',0.991352,0.013,1,'25',0.991352,'75',0.001232,'255',0.001054,'26',0.000854,'50',0.000778,'35',0.000696,'15',0.000314,'10',0.000267,'250',0.000259,'24',0.000220
815,21334757418494684385233239073941433345477624168625,'18',0.948377,0.076,1,'18',0.948377,'188',0.007513,'68',0.006397,'34',0.002807,'19',0.002756,'58',0.002415,'17',0.001779,'38',0.001382,'14',0.001210,'16',0.001206
816,33475741849468438523323907394143334547762416862518,'98',0.982451,0.026,1,'98',0.982451,'998',0.005689,'58',0.001468,'97',0.001294,'985',0.001124,'68',0.000893,'88',0.000846,'96',0.000700,'78',0.000631,'99',0.000609
817,47574184946843852332390739414333454776241686251898,'35',0.991052,0.013,1,'35',0.991052,'36',0.001658,'34',0.001161,'37',0.000885,'350',0.000500,'33',0.000478,'55',0.000380,'\n',0.000298,'360',0.000277,'75',0.000274
818,57418494684385233239073941433345477624168625189835,'69',0.987984,0.017,1,'69',0.987984,'68',0.002298,'70',0.001157,'67',0.001006,'59',0.000969,'39',0.000892,'690',0.000471,'\n',0.000416,'79',0.000398,'99',0.000380
819,41849468438523323907394143334547762416862518983569,'48',0.991430,0.012,1,'48',0.991430,'49',0.001111,'52',0.000764,'47',0.000723,'50',0.000708,'\n',0.000558,'58',0.000464,'480',0.000407,'68',0.000388,'46',0.000264
820,84946843852332390739414333454776241686251898356948,'556',0.703704,0.507,1,'556',0.703704,'558',0.112007,'56',0.059397,'576',0.022095,'55',0.013530,'557',0.012264,'54',0.008505,'550',0.007162,'560',0.006504,'156',0.003275
821,46843852332390739414333454776241686251898356948556,'20',0.925430,0.112,1,'20',0.925430,'200',0.010252,'10',0.007844,'40',0.006859,'19',0.003349,'16',0.003327,'25',0.003094,'60',0.002733,'30',0.002140,'35',0.001670
822,84385233239073941433345477624168625189835694855620,'99',0.981046,0.028,1,'99',0.981046,'97',0.001871,'95',0.001754,'69',0.001437,'999',0.001298,'39',0.001260,'59',0.001152,'98',0.001073,'49',0.001000,'995',0.000715
823,38523323907394143334547762416862518983569485562099,'219',0.931951,0.102,1,'219',0.931951,'222',0.015710,'218',0.008259,'22',0.005279,'220',0.005209,'229',0.003652,'29',0.003564,'379',0.002373,'224',0.001681,'214',0.001623
824,23323907394143334547762416862518983569485562099219,'222',0.156360,2.677,2,'22',0.299187,'222',0.156360,'62',0.033984,'01',0.031604,'02',0.029167,'52',0.025757,'54',0.024294,'82',0.019861,'78',0.013427,'223',0.011709
825,23907394143334547762416862518983569485562099219222,'184',0.976873,0.034,1,'184',0.976873,'183',0.004150,'186',0.004147,'18',0.003238,'185',0.002344,'194',0.002025,'188',0.001315,'164',0.001052,'182',0.000655,' 184',0.000623
826,07394143334547762416862518983569485562099219222184,'27',0.988886,0.016,1,'27',0.988886,'37',0.001464,'17',0.001343,'28',0.001127,'29',0.000834,'77',0.000601,'277',0.000573,'67',0.000537,'33',0.000503,'273',0.000385
827,39414333454776241686251898356948556209921922218427,'25',0.988007,0.017,1,'25',0.988007,'50',0.002398,'75',0.001611,'35',0.001143,'26',0.000818,'250',0.000777,'5',0.000559,'\n',0.000483,'05',0.000416,'10',0.000342
828,41433345477624168625189835694855620992192221842725,'50',0.994841,0.007,1,'50',0.994841,'49',0.000521,'75',0.000420,'52',0.000373,'51',0.000366,'25',0.000335,'500',0.000285,'\n',0.000283,'00',0.000220,'55',0.000195
829,43334547762416862518983569485562099219222184272550,'254',0.956112,0.065,1,'254',0.956112,'54',0.019916,'255',0.012325,'256',0.002506,'259',0.001554,'26',0.000844,'236',0.000661,'264',0.000597,'253',0.000591,'249',0.000408
